county,town,village,osm_id,area_nlsc_m2,area_osm_m2,area_diff_m2,iou,hausdorff_m
屏東縣,高樹鄉,長榮村,9760918,1730162.59,1729864.41,-298.18,0.998151,1.93
屏東縣,高樹鄉,高樹村,9760917,2429815.78,2429565.26,-250.52,0.997903,4.19
屏東縣,高樹鄉,鹽樹村,9760873,6538743.37,6536261.04,-2482.34,0.998013,5.90
屏東縣,鹽埔鄉,久愛村,9722533,2052964.97,2056145.88,3180.91,0.997112,3.83
屏東縣,鹽埔鄉,仕絨村,9712549,4506963.96,4494672.59,-12291.36,0.996971,10.05
屏東縣,鹽埔鄉,彭厝村,9712550,4092981.44,4091171.40,-1810.05,0.997930,9.35
屏東縣,鹽埔鄉,振興村,9722532,12577872.49,11696135.40,-881737.09,0.928005,873.53
屏東縣,鹽埔鄉,新二村,9725750,6567026.24,6573590.99,6564.75,0.997719,9.35
屏東縣,鹽埔鄉,新圍村,9725749,2866663.60,2872061.58,5397.98,0.997618,5.43
屏東縣,鹽埔鄉,永隆村,9712548,4894524.59,4887989.73,-6534.86,0.998018,5.21
屏東縣,鹽埔鄉,洛陽村,9725751,4647764.47,4650821.50,3057.03,0.997293,7.79
屏東縣,鹽埔鄉,高朗村,9722534,6582918.03,6589951.29,7033.26,0.997833,6.81
屏東縣,鹽埔鄉,鹽中村,9170457,4894766.93,4905240.96,10474.03,0.992200,14.46
屏東縣,鹽埔鄉,鹽北村,9507453,4390253.05,4374257.65,-15995.40,0.995187,10.51
屏東縣,鹽埔鄉,鹽南村,9507454,1091537.67,1087710.74,-3826.93,0.988207,10.97
屏東縣,麟洛鄉,新田村,9589525,5434029.89,5423365.71,-10664.18,0.994467,17.24
屏東縣,麟洛鄉,田中村,9589536,1164369.26,1165251.31,882.05,0.994346,6.12
屏東縣,麟洛鄉,田心村,9589537,1653354.96,1660938.06,7583.10,0.994385,9.33
屏東縣,麟洛鄉,田道村,9589538,1658084.56,1652128.67,-5955.89,0.994252,8.60
屏東縣,麟洛鄉,麟趾村,9589528,1740842.79,1746949.53,6106.74,0.993936,10.50
屏東縣,麟洛鄉,麟蹄村,9589527,1756461.05,1754724.96,-1736.09,0.993338,20.13
屏東縣,麟洛鄉,麟頂村,9589526,495266.15,495267.85,1.69,0.993362,4.89
彰化縣,二林鎮,中西里,9765088,4005885.51,3997919.62,-7965.90,0.995721,10.41
彰化縣,二林鎮,北平里,9754305,3195157.17,3183552.25,-11604.91,0.995500,9.97
彰化縣,二林鎮,南光里,9765025,1296612.37,1296695.67,83.30,0.996564,1.85
彰化縣,二林鎮,原斗里,9747741,2129604.66,2130136.04,531.38,0.996049,3.77
彰化縣,二林鎮,外竹里,9762761,3247164.20,3261089.26,13925.06,0.994473,14.41
彰化縣,二林鎮,大永里,9751959,2931602.03,2931566.84,-35.19,0.997766,2.34
彰化縣,二林鎮,廣興里,9765087,4554527.78,4546002.24,-8525.54,0.989725,90.76
彰化縣,二林鎮,後厝里,9762760,3061247.37,3061137.49,-109.88,0.997381,2.68
彰化縣,二林鎮,復豐里,9724574,1504635.45,1506358.72,1723.27,0.994470,6.15
彰化縣,二林鎮,振興里,9731130,4788870.13,4780837.90,-8032.24,0.997630,6.82
彰化縣,二林鎮,東勢里,9751958,7019735.20,7032195.51,12460.32,0.995339,19.29
彰化縣,二林鎮,東和里,9765090,415860.18,415094.68,-765.49,0.990371,2.83
彰化縣,二林鎮,東興里,9765024,3225318.23,3225051.86,-266.36,0.998146,1.85
彰化縣,二林鎮,東華里,9724575,3284930.77,3293506.54,8575.77,0.995460,9.42
彰化縣,二林鎮,梅芳里,9744443,3210955.01,3211202.34,247.33,0.998183,3.69
彰化縣,二林鎮,永興里,9731132,2653936.12,2653992.05,55.93,0.997625,2.38
彰化縣,二林鎮,興華里,9762762,2415959.01,2424966.14,9007.13,0.995225,7.59
彰化縣,二林鎮,華崙里,9744442,4892212.29,4893680.03,1467.74,0.997530,10.08
彰化縣,二林鎮,萬合里,9754304,4728535.80,4728224.24,-311.56,0.997386,2.86
彰化縣,二林鎮,萬興里,9731131,1146757.66,1145682.20,-1075.46,0.994748,2.29
彰化縣,二林鎮,西平里,9765089,658186.13,656029.44,-2156.70,0.993282,6.20
彰化縣,二林鎮,西庄里,9744441,6265108.27,6261181.94,-3926.33,0.996099,14.98
彰化縣,二林鎮,西斗里,9747740,2223113.17,2223557.72,444.55,0.997349,2.97
彰化縣,二林鎮,豐田里,9762759,5130100.46,5129478.27,-622.19,0.997537,3.59
彰化縣,二林鎮,趙甲里,9754303,6937167.17,6933755.79,-3411.37,0.998059,7.63
彰化縣,二林鎮,頂厝里,9744444,2967077.04,2948513.15,-18563.89,0.992617,9.42
彰化縣,二林鎮,香田里,9765026,4306670.12,4310263.58,3593.47,0.997637,6.88
彰化縣,二水鄉,上豊村,9660343,3235483.80,3235309.66,-174.14,0.997697,1.73
彰化縣,二水鄉,二水村,9660381,3290551.73,3282848.70,-7703.03,0.992857,23.49
彰化縣,二水鄉,五伯村,9660382,1743018.42,1742544.73,-473.69,0.992903,6.23
彰化縣,二水鄉,修仁村,9653318,2518029.14,2524408.95,6379.81,0.994456,20.51
彰化縣,二水鄉,倡和村,9645683,7239376.62,7240847.01,1470.40,0.999030,1.85
彰化縣,二水鄉,光化村,9659262,161816.60,161497.81,-318.78,0.989878,3.31
彰化縣,二水鄉,十五村,9653297,985627.24,980790.30,-4836.94,0.987445,19.67
彰化縣,二水鄉,合和村,9653299,2121619.41,2121730.41,111.00,0.996477,2.45
彰化縣,二水鄉,合興村,9647431,1738478.87,1737992.47,-486.41,0.996413,9.68
彰化縣,二水鄉,大園村,9653317,2084263.17,2084503.99,240.82,0.997082,1.92
彰化縣,二水鄉,復興村,9653298,1730050.18,1724504.20,-5545.99,0.994585,11.11
彰化縣,二水鄉,惠民村,9660344,2385276.66,2385518.75,242.10,0.997586,2.01
彰化縣,二水鄉,文化村,9659260,294648.50,295101.81,453.31,0.993619,3.31
彰化縣,二水鄉,源泉村,9647430,1365915.67,1365427.66,-488.01,0.995448,2.20
彰化縣,二水鄉,聖化村,9659259,49309.05,49288.74,-20.31,0.988703,1.45
彰化縣,二水鄉,裕民村,9660345,1613789.34,1610953.57,-2835.76,0.993812,13.00
彰化縣,二水鄉,過圳村,9660383,3011256.65,2996598.63,-14658.02,0.994398,7.48
彰化縣,伸港鄉,七嘉村,9400507,555313.40,555297.81,-15.60,0.993086,20.29
彰化縣,伸港鄉,什股村,9401714,3544570.58,3543146.04,-1424.54,0.999068,1.97
彰化縣,伸港鄉,全興村,9397988,13397625.34,13395608.44,-2016.90,0.999497,3.48
彰化縣,伸港鄉,埤墘村,9400506,669899.55,671127.85,1228.31,0.993779,10.78
彰化縣,伸港鄉,大同村,9401665,1250654.06,1250328.96,-325.10,0.996868,1.95
彰化縣,伸港鄉,定興村,9397987,1668211.08,1669214.36,1003.28,0.995198,18.36
彰化縣,伸港鄉,新港村,9401664,1010149.37,1009922.47,-226.90,0.993017,8.70
彰化縣,伸港鄉,曾家村,9401715,4109853.60,4107511.23,-2342.37,0.997989,5.93
彰化縣,伸港鄉,汴頭村,9400505,1603394.39,1606359.97,2965.59,0.994984,4.90
彰化縣,伸港鄉,泉厝村,9401687,710896.84,711469.78,572.94,0.993218,3.78
彰化縣,伸港鄉,泉州村,9401686,565806.32,566588.14,781.82,0.993867,3.25
彰化縣,伸港鄉,海尾村,9401666,5495118.40,5494733.88,-384.52,0.999169,2.21
彰化縣,伸港鄉,溪底村,9397986,4629896.06,4655682.38,25786.32,0.993604,11.14
彰化縣,伸港鄉,蚵寮村,9389558,7844042.50,7849920.10,5877.60,0.998913,6.93
彰化縣,北斗鎮,七星里,9451874,2126880.19,2129752.09,2871.90,0.995791,4.09
彰化縣,北斗鎮,中和里,9455652,987396.70,988972.46,1575.76,0.992606,12.82
彰化縣,北斗鎮,中寮里,9447296,2471489.13,2468538.13,-2951.00,0.994881,6.73
彰化縣,北斗鎮,五權里,9458909,312452.60,312976.88,524.28,0.990446,4.02
彰化縣,北斗鎮,光復里,9459113,392833.98,391834.00,-999.99,0.989119,5.05
彰化縣,北斗鎮,大新里,9451876,2803372.49,2798559.13,-4813.36,0.994352,5.84
彰化縣,北斗鎮,大道里,9447297,1711020.82,1706374.93,-4645.89,0.995246,6.34
彰化縣,北斗鎮,居仁里,9459114,147481.66,147563.27,81.61,0.984558,3.43
彰化縣,北斗鎮,文昌里,9459115,1907111.45,1898559.02,-8552.43,0.993901,12.82
彰化縣,北斗鎮,新政里,9458911,124392.29,123784.54,-607.74,0.987921,2.01
彰化縣,北斗鎮,新生里,9451875,4294287.97,4302069.51,7781.54,0.996283,7.83
彰化縣,北斗鎮,東光里,9455653,691836.96,692159.88,322.92,0.994303,3.14
彰化縣,北斗鎮,西安里,9448745,542634.38,544856.02,2221.64,0.993469,4.41
彰化縣,北斗鎮,西德里,9448744,1144619.75,1142208.18,-2411.57,0.995922,2.95
彰化縣,北斗鎮,重慶里,9458910,92710.45,92611.73,-98.72,0.986253,3.35
彰化縣,和美鎮,中圍里,9343532,1989162.77,1989061.28,-101.49,0.997391,2.22
彰化縣,和美鎮,中寮里,9344693,1505364.26,1511672.38,6308.13,0.995078,6.84
彰化縣,和美鎮,仁愛里,9342275,671126.42,670995.64,-130.78,0.994489,4.02
彰化縣,和美鎮,南佃里,9346083,1739702.15,1736649.55,-3052.61,0.993054,22.64
彰化縣,和美鎮,和北里,9340140,193252.08,193195.78,-56.30,0.989057,2.56
彰化縣,和美鎮,和南里,9340141,20424.94,20246.50,-178.43,0.963629,2.48
彰化縣,和美鎮,和東里,9344443,689920.23,689476.21,-444.02,0.995495,9.32
彰化縣,和美鎮,和西里,9342004,428792.95,429271.45,478.49,0.993922,3.19
彰化縣,和美鎮,嘉寶里,9335978,2877797.83,2879639.27,1841.44,0.997466,2.69
彰化縣,和美鎮,嘉犁里,9346097,1664846.43,1668521.68,3675.25,0.995893,7.42
彰化縣,和美鎮,四張里,9338414,919553.70,916586.80,-2966.90,0.992372,10.48
彰化縣,和美鎮,地潭里,9335977,2350504.68,2352952.47,2447.78,0.997174,5.37
彰化縣,和美鎮,塗厝里,9338399,1380052.64,1378209.87,-1842.77,0.995842,4.75
彰化縣,和美鎮,大霞里,9344444,761109.96,762225.07,1115.11,0.996007,1.89
彰化縣,和美鎮,好修里,9338400,1734206.45,1730189.62,-4016.83,0.994131,14.19
彰化縣,和美鎮,山犁里,9342722,674152.90,674512.95,360.04,0.993966,4.02
彰化縣,和美鎮,新庄里,9347367,912154.31,918640.01,6485.71,0.992486,29.67
彰化縣,和美鎮,月眉里,9338401,1233670.54,1233247.15,-423.39,0.996386,3.53
彰化縣,和美鎮,柑井里,9347369,2550738.73,2550217.06,-521.67,0.997094,3.66
彰化縣,和美鎮,湖內里,9335976,1314493.96,1306999.04,-7494.91,0.988623,7.89
彰化縣,和美鎮,源埤里,9346085,1187397.11,1186085.98,-1311.13,0.995734,4.71
彰化縣,和美鎮,犁盛里,9344695,1008830.65,1009370.42,539.78,0.997214,3.00
彰化縣,和美鎮,竹園里,9343531,1300522.88,1300883.63,360.75,0.995926,2.21
彰化縣,和美鎮,竹營里,9338415,1284482.06,1285634.97,1152.91,0.995321,5.66
彰化縣,和美鎮,糖友里,9344694,301506.61,301652.25,145.64,0.995935,1.64
彰化縣,和美鎮,詔安里,9346098,841670.40,848721.91,7051.52,0.989234,8.34
彰化縣,和美鎮,還社里,9343530,548573.24,548872.96,299.72,0.992664,2.69
彰化縣,和美鎮,鎮平里,9346084,1209155.93,1216412.15,7256.21,0.991490,7.97
彰化縣,和美鎮,鐵山里,9347368,1228528.46,1225313.92,-3214.53,0.992205,226.84
彰化縣,和美鎮,雅溝里,9342723,1132324.37,1132665.99,341.62,0.994128,8.76
彰化縣,和美鎮,面前里,9342274,1315944.00,1316991.83,1047.83,0.992970,11.10
彰化縣,和美鎮,頭前里,9338413,1211935.70,1211125.81,-809.89,0.993959,5.66
彰化縣,員林市,三信里,9358960,304385.48,304527.66,142.18,0.992567,2.20
彰化縣,員林市,三和里,9361305,632146.08,632172.12,26.04,0.994645,2.37
彰化縣,員林市,三多里,9358957,371720.40,369388.21,-2332.19,0.989812,5.60
彰化縣,員林市,三愛里,9358958,263824.76,263234.19,-590.57,0.991024,4.47
彰化縣,員林市,三條里,9361304,417209.24,417178.94,-30.30,0.993392,2.09
彰化縣,員林市,三橋里,9358959,222234.35,221539.28,-695.08,0.991407,2.79
彰化縣,員林市,三義里,9358929,279065.24,278489.11,-576.13,0.990907,3.31
彰化縣,員林市,中央里,9354923,1495357.48,1499163.05,3805.57,0.991096,13.92
彰化縣,員林市,中山里,9361262,73104.61,73182.50,77.89,0.988978,1.53
彰化縣,員林市,中東里,9373788,1474913.97,1475909.16,995.19,0.994897,7.12
彰化縣,員林市,中正里,9359509,183641.42,183527.46,-113.96,0.990337,1.98
彰化縣,員林市,仁愛里,9361303,90871.04,91145.13,274.09,0.979883,2.37
彰化縣,員林市,仁美里,9359507,189286.91,189412.85,125.94,0.990858,1.69
彰化縣,員林市,光明里,9361263,51476.01,51447.04,-28.97,0.983701,1.79
彰化縣,員林市,出水里,9369637,2609967.16,2610126.84,159.68,0.997642,3.41
彰化縣,員林市,南平里,9358927,703123.63,701002.97,-2120.66,0.993367,5.52
彰化縣,員林市,南東里,9373772,2176199.97,2169708.90,-6491.07,0.991766,20.67
彰化縣,員林市,南興里,9349315,1101422.87,1102067.95,645.08,0.995515,5.51
彰化縣,員林市,和平里,9361261,217608.26,218019.28,411.02,0.985871,2.91
彰化縣,員林市,大埔里,9349313,1216748.42,1210325.42,-6423.00,0.992982,9.59
彰化縣,員林市,大峯里,9373771,2348695.86,2340518.09,-8177.77,0.988545,29.17
彰化縣,員林市,大明里,9354924,1906044.24,1904428.36,-1615.87,0.996203,4.73
彰化縣,員林市,大饒里,9361289,842920.33,842725.12,-195.21,0.995820,2.64
彰化縣,員林市,崙雅里,9354931,1064104.53,1064037.99,-66.54,0.996696,2.31
彰化縣,員林市,忠孝里,9361302,112604.49,112364.90,-239.58,0.989309,1.92
彰化縣,員林市,惠來里,9361287,434579.52,434338.92,-240.60,0.993886,3.01
彰化縣,員林市,振興里,9354932,994372.77,985272.38,-9100.38,0.986608,17.75
彰化縣,員林市,新生里,9358928,425212.61,424827.31,-385.30,0.994263,2.91
彰化縣,員林市,新興里,9359508,99190.59,98906.61,-283.98,0.986337,1.73
彰化縣,員林市,東北里,9373787,2677118.76,2663443.23,-13675.53,0.992223,11.00
彰化縣,員林市,東和里,9361284,84383.07,84494.74,111.66,0.981676,2.13
彰化縣,員林市,林厝里,9369636,3568895.05,3578318.79,9423.75,0.993512,29.57
彰化縣,員林市,民生里,9361285,180047.37,179840.81,-206.56,0.988973,1.80
彰化縣,員林市,浮圳里,9373524,944600.87,945064.57,463.70,0.995851,3.81
彰化縣,員林市,湖水里,9369638,2700504.14,2701417.75,913.61,0.995925,25.45
彰化縣,員林市,源潭里,9349314,1167387.36,1166850.74,-536.62,0.993050,9.22
彰化縣,員林市,溝皂里,9361288,856919.19,855446.08,-1473.12,0.994457,4.67
彰化縣,員林市,萬年里,9354925,2310514.75,2312846.42,2331.67,0.996930,3.50
彰化縣,員林市,西東里,9373786,1570119.61,1568656.47,-1463.14,0.996060,9.10
彰化縣,員林市,鎮興里,9373525,925194.66,933841.58,8646.92,0.986129,17.75
彰化縣,員林市,黎明里,9361286,123179.90,123166.21,-13.69,0.988543,1.34
彰化縣,埔心鄉,二重村,9552233,1532445.06,1532458.25,13.19,0.996691,2.20
彰化縣,埔心鄉,仁里村,9565590,843427.85,844896.37,1468.51,0.993089,8.98
彰化縣,埔心鄉,南舘村,9565592,1030133.27,1032556.04,2422.77,0.993288,5.56
彰化縣,埔心鄉,埔心村,9562513,1336616.43,1336681.24,64.80,0.996685,2.86
彰化縣,埔心鄉,埤脚村,9543909,727963.24,723513.35,-4449.88,0.989623,7.92
彰化縣,埔心鄉,埤霞村,9543910,728448.78,726455.26,-1993.51,0.992681,6.47
彰化縣,埔心鄉,大華村,9565589,583703.21,583531.36,-171.85,0.994292,1.78
彰化縣,埔心鄉,太平村,9565588,1501777.77,1513628.16,11850.39,0.991870,20.08
彰化縣,埔心鄉,新舘村,9565591,686920.01,688045.47,1125.45,0.994340,4.53
彰化縣,埔心鄉,東門村,9562516,1242107.90,1241735.95,-371.95,0.996940,1.99
彰化縣,埔心鄉,梧鳳村,9552232,963910.44,960823.38,-3087.05,0.992723,21.39
彰化縣,埔心鄉,油車村,9552234,1639588.40,1640882.34,1293.94,0.993088,9.22
彰化縣,埔心鄉,瓦中村,9538564,417354.72,417721.71,366.99,0.992859,3.31
彰化縣,埔心鄉,瓦北村,9538565,996456.42,992789.20,-3667.22,0.994045,4.74
彰化縣,埔心鄉,瓦南村,9538563,412899.29,416047.58,3148.29,0.988191,4.89
彰化縣,埔心鄉,經口村,9562515,922157.45,922139.93,-17.52,0.994845,7.08
彰化縣,埔心鄉,羅厝村,9565560,1368994.18,1370630.44,1636.26,0.992275,9.53
彰化縣,埔心鄉,義民村,9562514,796560.80,795795.22,-765.58,0.993906,3.81
彰化縣,埔心鄉,舊舘村,9565558,1731360.40,1731284.29,-76.12,0.996729,2.57
彰化縣,埔心鄉,芎蕉村,9565559,1520362.09,1514559.18,-5802.91,0.994788,7.00
彰化縣,埔鹽鄉,三省村,9565495,3357833.82,3366305.73,8471.91,0.996632,9.44
彰化縣,埔鹽鄉,出水村,9545578,1294228.77,1293773.25,-455.51,0.995418,3.48
彰化縣,埔鹽鄉,南新村,9565494,3073841.72,3075624.99,1783.27,0.996726,6.65
彰化縣,埔鹽鄉,南港村,9545577,2819834.92,2825301.64,5466.72,0.995580,10.06
彰化縣,埔鹽鄉,埔南村,9562427,1224020.08,1223261.40,-758.68,0.995285,2.29
彰化縣,埔鹽鄉,埔鹽村,9562426,1521080.87,1519857.15,-1223.72,0.996118,2.66
彰化縣,埔鹽鄉,大有村,9538669,1790931.10,1789452.16,-1478.94,0.995697,5.74
彰化縣,埔鹽鄉,天盛村,9565525,1351640.48,1350737.27,-903.21,0.994662,6.61
彰化縣,埔鹽鄉,太平村,9565526,3176208.59,3174241.79,-1966.80,0.995033,14.98
彰化縣,埔鹽鄉,好修村,9561288,1414978.55,1414410.91,-567.64,0.995787,3.17
彰化縣,埔鹽鄉,崑崙村,9562428,830992.66,831369.46,376.80,0.992684,6.35
彰化縣,埔鹽鄉,廍子村,9535207,1197408.52,1194975.00,-2433.52,0.994063,5.62
彰化縣,埔鹽鄉,打廉村,9545576,1447915.10,1456168.61,8253.51,0.992439,8.24
彰化縣,埔鹽鄉,新水村,9565493,2290687.80,2291777.89,1090.08,0.996140,5.50
彰化縣,埔鹽鄉,新興村,9535209,292002.50,291431.05,-571.44,0.990185,6.00
彰化縣,埔鹽鄉,永平村,9538668,2106783.77,2093234.89,-13548.88,0.991379,8.95
彰化縣,埔鹽鄉,永樂村,9561287,2224705.01,2219311.21,-5393.80,0.995452,9.13
彰化縣,埔鹽鄉,瓦[磘]村,9535208,1401579.60,1395870.08,-5709.52,0.992996,8.41
彰化縣,埔鹽鄉,石埤村,9565524,1335711.88,1329213.88,-6498.00,0.994211,6.99
彰化縣,埔鹽鄉,西湖村,9561286,2420030.62,2421397.75,1367.13,0.996555,3.10
彰化縣,埔鹽鄉,角樹村,9562429,792929.80,797112.59,4182.79,0.992270,7.33
彰化縣,埔鹽鄉,豐澤村,9545579,1692889.52,1692313.12,-576.41,0.995142,5.52
彰化縣,埤頭鄉,中和村,9674350,1803656.31,1800849.26,-2807.05,0.995324,8.59
彰化縣,埤頭鄉,元埔村,9678079,2320545.11,2330322.24,9777.13,0.994836,8.70
彰化縣,埤頭鄉,合興村,9684891,2673713.68,2667440.26,-6273.42,0.995169,8.57
彰化縣,埤頭鄉,和豊村,9678080,4493070.12,4486435.46,-6634.66,0.996638,8.53
彰化縣,埤頭鄉,埤頭村,9688687,1517026.10,1516802.75,-223.35,0.996276,1.89
彰化縣,埤頭鄉,大湖村,9681690,2888464.71,2881282.71,-7182.00,0.995808,16.42
彰化縣,埤頭鄉,崙子村,9688686,2199948.23,2195169.21,-4779.02,0.996155,9.30
彰化縣,埤頭鄉,崙腳村,9688664,1508937.64,1509247.23,309.60,0.995552,7.10
彰化縣,埤頭鄉,平原村,9688665,1472136.90,1472391.05,254.15,0.995923,3.15
彰化縣,埤頭鄉,庄內村,9674352,2267759.87,2274760.72,7000.86,0.993196,13.17
彰化縣,埤頭鄉,新庄村,9681689,1524310.45,1525083.48,773.03,0.992549,7.62
彰化縣,埤頭鄉,竹圍村,9674351,1352949.25,1350201.25,-2748.00,0.995968,5.90
彰化縣,埤頭鄉,興農村,9688696,2249360.36,2252194.67,2834.31,0.993807,6.72
彰化縣,埤頭鄉,芙朝村,9681691,3193199.81,3193938.35,738.54,0.997087,3.15
彰化縣,埤頭鄉,豊崙村,9688695,6462399.05,6456145.51,-6253.53,0.994602,19.29
彰化縣,埤頭鄉,陸嘉村,9681688,2857060.64,2861867.67,4807.03,0.996433,10.38
彰化縣,大城鄉,三豐村,9814414,14054878.28,14049167.14,-5711.14,0.999298,7.37
彰化縣,大城鄉,上山村,9799598,7118097.33,7102353.34,-15743.99,0.989898,84.49
彰化縣,大城鄉,公館村,9817424,3002440.51,3003972.33,1531.82,0.995231,10.40
彰化縣,大城鄉,大城村,9799600,906492.38,853518.14,-52974.25,0.935215,212.63
彰化縣,大城鄉,山腳村,9796881,8842684.36,8845605.42,2921.06,0.993979,32.29
彰化縣,大城鄉,東城村,9799599,2141178.65,2142606.99,1428.34,0.996780,2.85
彰化縣,大城鄉,東港村,9817389,2100386.59,2099407.48,-979.11,0.994763,10.40
彰化縣,大城鄉,永和村,9817390,4535627.83,4529339.96,-6287.88,0.995554,13.16
彰化縣,大城鄉,潭墘村,9796880,8706869.48,8721659.50,14790.02,0.993171,90.76
彰化縣,大城鄉,臺西村,9817426,21787946.70,21786910.49,-1036.21,0.998767,13.76
彰化縣,大城鄉,菜寮村,9814405,2692607.52,2690326.15,-2281.36,0.996994,5.39
彰化縣,大城鄉,西城村,9814406,1125861.25,1179777.55,53916.30,0.950007,212.63
彰化縣,大城鄉,西港村,9817388,12872302.39,12868352.96,-3949.43,0.999355,6.04
彰化縣,大城鄉,豐美村,9814415,3690438.56,3669089.64,-21348.92,0.989469,176.49
彰化縣,大城鄉,頂庄村,9817425,1771123.14,1770209.55,-913.60,0.994950,5.86
彰化縣,大村鄉,加錫村,9521638,2566273.42,2559777.29,-6496.13,0.995534,7.43
彰化縣,大村鄉,南勢村,9523663,1466891.39,1467307.96,416.57,0.996282,7.85
彰化縣,大村鄉,大崙村,9521175,2298266.53,2298442.96,176.43,0.991511,61.93
彰化縣,大村鄉,大村村,9523065,1181058.29,1181292.67,234.38,0.995958,7.85
彰化縣,大村鄉,大橋村,9523666,2152185.55,2148865.37,-3320.18,0.996200,7.09
彰化縣,大村鄉,平和村,9514416,4474398.23,4460630.44,-13767.79,0.994593,17.20
彰化縣,大村鄉,擺塘村,9523664,1896480.12,1904615.51,8135.40,0.993359,13.36
彰化縣,大村鄉,新興村,9521176,1023933.44,1030653.65,6720.20,0.990468,7.99
彰化縣,大村鄉,村上村,9516545,751644.09,751359.99,-284.10,0.994530,2.07
彰化縣,大村鄉,田洋村,9523064,1223891.40,1221410.82,-2480.58,0.995004,7.04
彰化縣,大村鄉,福興村,9514415,3787570.49,3788290.72,720.22,0.996069,23.07
彰化縣,大村鄉,美港村,9516544,1017617.84,1020246.22,2628.38,0.993338,9.10
彰化縣,大村鄉,茄苳村,9521637,1479435.16,1474877.61,-4557.55,0.994820,11.01
彰化縣,大村鄉,貢旗村,9523063,1332174.87,1332371.55,196.68,0.996081,2.66
彰化縣,大村鄉,過溝村,9523665,930602.18,930854.75,252.58,0.995054,2.48
彰化縣,大村鄉,黃厝村,9514414,2870250.91,2884635.53,14384.61,0.991835,25.87
彰化縣,彰化市,三村里,9402631,4085300.45,4086300.36,999.91,0.998213,3.49
彰化縣,彰化市,下廍里,9400490,435571.74,434652.22,-919.52,0.993240,2.29
彰化縣,彰化市,中央里,9408701,59226.58,59189.67,-36.91,0.985250,1.51
彰化縣,彰化市,中山里,9415127,241985.10,242956.65,971.55,0.992000,2.98
彰化縣,彰化市,中庄里,9425760,900295.52,898617.09,-1678.43,0.995511,2.96
彰化縣,彰化市,中正里,9415126,86358.98,86349.33,-9.65,0.977325,1.77
彰化縣,彰化市,五權里,9380280,390633.02,388786.18,-1846.84,0.990543,5.12
彰化縣,彰化市,介壽里,9419699,485484.82,485236.98,-247.84,0.994788,1.99
彰化縣,彰化市,信義里,9409156,56736.78,57131.24,394.46,0.966402,2.78
彰化縣,彰化市,光南里,9418413,124576.67,124714.77,138.10,0.987713,2.03
彰化縣,彰化市,光復里,9409155,86606.83,87073.73,466.90,0.987858,2.26
彰化縣,彰化市,光華里,9409157,60299.68,59963.48,-336.19,0.985500,2.35
彰化縣,彰化市,南安里,9366911,913370.08,910477.06,-2893.02,0.993424,6.67
彰化縣,彰化市,南瑶里,9403198,496726.54,496179.57,-546.98,0.993437,6.18
彰化縣,彰化市,南美里,9387954,807471.53,810119.33,2647.80,0.990611,6.26
彰化縣,彰化市,南興里,9403197,634537.09,636338.54,1801.46,0.991569,5.44
彰化縣,彰化市,卦山里,9421717,661957.10,661635.94,-321.16,0.993529,2.62
彰化縣,彰化市,古夷里,9400492,799529.39,799882.58,353.19,0.995933,2.22
彰化縣,彰化市,台鳳里,9415149,541062.99,540958.78,-104.21,0.993200,2.26
彰化縣,彰化市,向陽里,9387953,720274.37,719806.31,-468.06,0.994021,3.54
彰化縣,彰化市,和調里,9402684,547477.18,548229.59,752.41,0.994556,3.41
彰化縣,彰化市,國聖里,9402630,2787208.23,2786365.87,-842.35,0.997270,3.28
彰化縣,彰化市,大同里,9408700,72422.26,72752.45,330.19,0.986167,2.35
彰化縣,彰化市,大竹里,9427359,957233.09,957013.84,-219.25,0.993831,2.73
彰化縣,彰化市,安溪里,9427358,2912946.88,2913042.92,96.04,0.997176,3.08
彰化縣,彰化市,富貴里,9405680,66831.57,66484.40,-347.17,0.985551,2.02
彰化縣,彰化市,寶廍里,9390122,1891817.82,1893408.13,1590.31,0.996786,4.15
彰化縣,彰化市,崙平里,9387952,454823.82,455883.09,1059.27,0.992129,3.47
彰化縣,彰化市,平和里,9387078,1099181.24,1099617.23,435.99,0.994608,3.54
彰化縣,彰化市,延和里,9419670,1705117.36,1711874.71,6757.34,0.993784,6.82
彰化縣,彰化市,延平里,9419671,2283382.93,2286362.37,2979.43,0.996159,6.18
彰化縣,彰化市,建寶里,9419698,296095.39,296361.44,266.05,0.992950,2.03
彰化縣,彰化市,彰安里,9404212,203197.33,203267.55,70.22,0.991030,1.80
彰化縣,彰化市,復興里,9425761,739713.04,739607.46,-105.59,0.994057,2.62
彰化縣,彰化市,忠孝里,9387076,168077.46,168907.73,830.27,0.989107,3.92
彰化縣,彰化市,忠權里,9380281,183683.87,183892.78,208.92,0.988080,3.44
彰化縣,彰化市,快官里,9427334,3074952.13,3077273.49,2321.36,0.996602,5.88
彰化縣,彰化市,成功里,9404211,189670.40,189959.57,289.16,0.990577,1.73
彰化縣,彰化市,文化里,9413953,70759.63,70733.19,-26.44,0.983581,2.55
彰化縣,彰化市,新興里,9383120,376350.48,373177.59,-3172.89,0.990002,6.16
彰化縣,彰化市,新華里,9383121,166769.92,166776.66,6.74,0.988880,3.92
彰化縣,彰化市,東興里,9421716,129278.85,129129.86,-148.99,0.991172,1.44
彰化縣,彰化市,東芳里,9366912,1229898.72,1228756.76,-1141.96,0.995797,6.29
